Id,Make,Model,Year,Kilometers,Regional Specs,Transmission,Body Type,Engine Type,Cylinders,Fuel Type,Interior Color,Exterior Color,Seating Capacity,No of Doors,Primary Damage,Secondary Damage,Auction Date,Start Price,Final Price,Bid Difference,Bid Difference Percentage,Participation Count,Source,Age,Min_Predicted_Price,Max_Predicted_Price,Predicted Price,Min_Final_Price_Predicted_Ratio,Max_Final_Price_Predicted_Ratio,Final Price Predicted Ratio
484819,Chevrolet,Blazer,2013,175790.0,American Specs,Automatic Transmission,Station,,,Petrol,,Blue,5.0,4.0,,,2024-07-16,200,10500,10300,5150.0,,Emirates Auction,11,26450.216796875,30479.435546875,28464.826171875,0.34449456860353656,0.3969721715566633,0.3688763084868105
485697,Caterpillar,312,2009,18981.0,Japanese Specs,Automatic Transmission,Hydraulic Excavator,,,Diesel,,Yellow,1.0,1.0,,,2024-07-16,100,49000,48900,48900.0,,Emirates Auction,15,,,,,,
487156,Ia,Carens,2014,211834.0,Korean Specs,Automatic Transmission,Saloon,,,Petrol,,Brown,5.0,4.0,,,2024-07-16,500,14100,13600,2720.0,,Emirates Auction,10,,,,,,
486628,Mitsubishi,L 200,2015,468495.0,Other,Manual Transmission,PICK-UP,,,,,White,5.0,4.0,,,2024-07-16,100,18700,18600,18600.0,,Emirates Auction,9,,,,,,
483857,Audi,Q5,2016,442078.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,10000,17100,7100,71.0,,Emirates Auction,8,41326.4453125,50799.38671875,46062.916015625,0.33661823704041705,0.4137786318347532,0.3712313826202299
484815,BMW,440 i,2019,170892.0,European Specs,Automatic Transmission,Saloon,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,300,64500,64200,21400.0,,Emirates Auction,5,,,,,,
486711,Volkswagen,Passat,2015,157453.0,European Specs,Automatic Transmission,Saloon,,,Petrol,,Brown,5.0,4.0,,,2024-07-16,200,12500,12300,6150.0,,Emirates Auction,9,24212.04296875,30940.005859375,27576.0244140625,0.40400768043850993,0.5162720062959372,0.4532923169891588
487312,Caterpillar,349 D,2013,26588.0,European Specs,,Hydraulic Excavator,,,Diesel,,Yellow,1.0,1.0,,,2024-07-16,100,138700,138600,138600.0,,Emirates Auction,11,,,,,,
484886,Mercedes,E 53,2019,58983.0,European Specs,Automatic Transmission,Saloon,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,400,91100,90700,22675.0,,Emirates Auction,5,,,,,,
486835,Case,580 T,2013,2576.0,European Specs,Automatic Transmission,Backhoe Loader,,,Diesel,,Yellow,1.0,1.0,,,2024-07-16,2200,65000,62800,2854.55,,Emirates Auction,11,,,,,,
486624,Chevrolet,Suburban,2016,232091.0,American Specs,Automatic Transmission,Station,,,Petrol,,Black,5.0,4.0,,,2024-07-16,100,67400,67300,67300.0,,Emirates Auction,8,45734.08203125,57648.98828125,51691.53515625,1.1691445419853355,1.4737368064793719,1.3038885340949427
486726,Toyota,Camry,2018,209456.0,American Specs,Automatic Transmission,Saloon,,,Petrol,,Silver,5.0,4.0,,,2024-07-16,10000,26900,16900,169.0,,Emirates Auction,6,30592.248046875,47961.953125,39277.1005859375,0.56086122952275,0.8793077239300117,0.6848774374560399
485615,Audi,Q5,2010,68351.0,European Specs,Automatic Transmission,Station,,,Petrol,,Black,5.0,4.0,,,2024-07-16,200,12000,11800,5900.0,,Emirates Auction,14,39392.87109375,42016.77734375,40704.82421875,0.2856001996970146,0.3046236455180312,0.29480535121614404
486483,Hyundai,Excavator,2020,14393.0,Korean Specs,Automatic Transmission,Hydraulic Excavator,,,Diesel,,Yellow,1.0,1.0,,,2024-07-16,100,191100,191000,191000.0,,Emirates Auction,4,,,,,,
485581,Range Rover,Sport,2015,174358.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,200,95000,94800,47400.0,,Emirates Auction,9,,,,,,
485059,Audi,Q5,2012,157190.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,100,15000,14900,14900.0,,Emirates Auction,12,28337.009765625,31067.560546875,29702.28515625,0.48281872589796265,0.5293430790356776,0.5050116488038523
485762,Range Rover,Vogue,2014,216290.0,European Specs,Automatic Transmission,Station,,,Petrol,,Gold,5.0,4.0,,,2024-07-16,2800,42800,40000,1428.57,,Emirates Auction,10,,,,,,
485631,Porsche,Cayenne,2011,72323.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,100,25300,25200,25200.0,,Emirates Auction,13,53857.3671875,81235.6875,67546.52734375,0.31143947664627075,0.4697593165280458,0.37455663518046095
484408,Dodge,Charger,2018,163935.0,American Specs,Automatic Transmission,Saloon,,,Petrol,,Red,5.0,4.0,,,2024-07-16,200,25900,25700,12850.0,,Emirates Auction,6,42331.20703125,131290.890625,86811.048828125,0.19727187375076122,0.6118417549700377,0.2983491197218312
487153,Nissan,Sentra,2020,274893.0,Other,Automatic Transmission,Station,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,100,17900,17800,17800.0,,Emirates Auction,4,21805.744140625,29760.392578125,25783.068359375,0.601470560343252,0.8208846203350411,0.6942540643534915
486440,Caterpillar,938,2017,4324.0,Japanese Specs,Manual Transmission,Wheel Loader,,,Diesel,,Yellow,1.0,,,,2024-07-16,100,148500,148400,148400.0,,Emirates Auction,7,,,,,,
486796,Mini,Cooper,2011,191897.0,European Specs,Automatic Transmission,Coupe,,,Petrol,,Black,4.0,2.0,,,2024-07-16,100,7500,7400,7400.0,,Emirates Auction,13,,,,,,
484893,Maserati,Ghibli,2018,91468.0,European Specs,Automatic Transmission,Saloon,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,400,32400,32000,8000.0,,Emirates Auction,6,116944.484375,126833.0234375,121888.75390625,0.2554539750127921,0.27705453722900303,0.2658161558113906
485830,Mercedes,GL 500,2015,67619.0,American Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,100,52300,52200,52200.0,,Emirates Auction,9,,,,,,
486578,Chevrolet,Malibu,2017,160964.0,Korean Specs,Automatic Transmission,Saloon,,,Petrol,,White,5.0,4.0,,,2024-07-16,100,18300,18200,18200.0,,Emirates Auction,7,26519.5,34838.1015625,30678.80078125,0.5252869467404694,0.6900582590169498,0.5965031074873185
487042,Chevrolet,Trailblazer,2020,114967.0,American Specs,Automatic Transmission,Station,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,200,30600,30400,15200.0,,Emirates Auction,4,34268.828125,77176.140625,55722.484375,0.3964955976314733,0.8929397844706719,0.5491499588221653
486664,Ford,Mustang,2014,274362.0,American Specs,Automatic Transmission,Coupe,,,Petrol,,Blue,5.0,2.0,,,2024-07-16,100,14200,14100,14100.0,,Emirates Auction,10,23700.509765625,96249.25,59974.8798828125,0.14753361714506866,0.5991432311129252,0.23676579307446705
487162,Hyundai,Accent,2020,96797.0,Korean Specs,Automatic Transmission,Saloon,,,Petrol,,Silver,5.0,4.0,,,2024-07-16,400,27900,27500,6875.0,,Emirates Auction,4,29932.509765625,31768.9609375,30850.7353515625,0.8782156915641176,0.9320969146409778,0.9043544564517794
484840,Ud,QUESTER,2019,11012.0,Other,Manual Transmission,Cab & Chassis Truck,,,Diesel,,White,2.0,2.0,,,2024-07-16,1100,123900,122800,11163.64,,Emirates Auction,5,,,,,,
475254,Deutz Fahr,6110.4W,2019,4204.0,Chinese Specs,Automatic Transmission,Ag Tractor,,,Diesel,,Green,1.0,,,,2024-07-16,34300,31300,-3000,-8.75,,Emirates Auction,5,,,,,,
487062,BMW,740 IL,2016,197801.0,European Specs,Automatic Transmission,Saloon,,,Petrol,,White,5.0,4.0,,,2024-07-16,20400,59300,38900,190.69,,Emirates Auction,8,,,,,,
486686,Jeep,Grand Cherokee SRT 8,2014,58380.0,American Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-16,100,39800,39700,39700.0,,Emirates Auction,10,,,,,,
484961,Dodge,Durango,2014,98258.0,American Specs,Automatic Transmission,Station,,,Petrol,,Grey,5.0,4.0,,,2024-07-16,100,24000,23900,23900.0,,Emirates Auction,10,25241.861328125,37252.296875,31247.0791015625,0.6442555765227563,0.9508015153089645,0.7680717907101879
487043,Nissan,Teana,2017,57151.0,Chinese Specs,Automatic Transmission,Saloon,,,Petrol,,Black,5.0,4.0,,,2024-07-16,300,15900,15600,5200.0,,Emirates Auction,7,,,,,,
485526,Caterpillar,930H,2009,24813.0,European Specs,Automatic Transmission,Wheel Loader,,,Diesel,,Yellow,1.0,1.0,,,2024-07-16,200,50000,49800,24900.0,,Emirates Auction,15,,,,,,
485861,Mercedes,CL 500,2007,119556.0,European Specs,Automatic Transmission,Coupe,,,Petrol,,Black,5.0,2.0,,,2024-07-16,400,26400,26000,6500.0,,Emirates Auction,17,,,,,,
485954,Toyota,Camry,2019,713617.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Silver,5.0,4.0,,,2024-07-17,800,14100,13300,1662.5,,Emirates Auction,5,35801.6875,54483.1640625,45142.42578125,0.2587955424876808,0.39383618439773266,0.31234475675555
485952,Toyota,Camry,2018,707104.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Silver,5.0,4.0,,,2024-07-17,600,13300,12700,2116.67,,Emirates Auction,6,33325.56640625,49147.0546875,41236.310546875,0.2706164201408941,0.3990929917849999,0.32253127943833254
485953,Toyota,Camry,2019,713795.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Silver,5.0,4.0,,,2024-07-17,600,14200,13600,2266.67,,Emirates Auction,5,35801.6875,54483.1640625,45142.42578125,0.260630971867026,0.39662934882608536,0.3145599677963695
487949,Tesla,Model X,2017,209343.0,American Specs,Automatic Transmission,Saloon,,,Electric,,Blue,5.0,4.0,,,2024-07-17,100,43100,43000,43000.0,,Emirates Auction,7,78152.0078125,94435.15625,86293.58203125,0.456397825889127,0.5514893501316595,0.4994577694595172
487106,Toyota,Camry,2018,715841.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Silver,5.0,4.0,,,2024-07-17,400,13300,12900,3225.0,,Emirates Auction,6,33325.56640625,49147.0546875,41236.310546875,0.2706164201408941,0.3990929917849999,0.32253127943833254
487139,Toyota,Camry Hybrid,2019,988203.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Beige,5.0,4.0,,,2024-07-17,400,15100,14700,3675.0,,Emirates Auction,5,,,,,,
487953,Chevrolet,Camaro,2017,160326.0,American Specs,Automatic Transmission,Coupe,,,Petrol,,White,5.0,2.0,,,2024-07-17,100,15200,15100,15100.0,,Emirates Auction,7,37953.953125,69870.7109375,53912.33203125,0.21754465921488247,0.40048529200474425,0.281939204395562
487956,Fengon,580,2023,30372.0,Chinese Specs,Automatic Transmission,Station,,,,,Red,5.0,4.0,,,2024-07-17,100,38000,37900,37900.0,,Emirates Auction,1,,,,,,
486729,Toyota,Camry Hybrid,2020,712134.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Beige,5.0,4.0,,,2024-07-17,700,19800,19100,2728.57,,Emirates Auction,4,,,,,,
486731,Toyota,Camry Hybrid,2019,695737.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Beige,5.0,4.0,,,2024-07-17,500,17200,16700,3340.0,,Emirates Auction,5,,,,,,
481383,Infiniti,Q50,2018,180037.0,Japanese Specs,Automatic Transmission,Saloon,,,,,White,5.0,4.0,,,2024-07-17,100,18800,18700,18700.0,,Emirates Auction,6,46561.078125,67748.109375,57154.59375,0.27749851875479,0.40377071917296803,0.3289324403604916
486728,Toyota,Camry,2020,713862.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Beige,5.0,4.0,,,2024-07-17,500,18300,17800,3560.0,,Emirates Auction,4,39396.734375,61404.7734375,50400.75390625,0.2980224333638557,0.4645055050961949,0.36308980683185155
487945,Chevrolet,Captiva,2009,278443.0,Korean Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-17,4000,4700,700,17.5,,Emirates Auction,15,5671.4619140625,11602.0810546875,8636.771484375,0.40509973838711416,0.8287104932056863,0.5441848274558251
487952,Nissan,X-Trail,2021,30799.0,Japanese Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-17,100,35400,35300,35300.0,,Emirates Auction,3,68700.578125,97815.6875,83258.1328125,0.36190513919354705,0.5152795066089555,0.4251836884178263
487135,Toyota,Camry Hybrid,2020,721507.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Beige,5.0,4.0,,,2024-07-17,700,22500,21800,3114.29,,Emirates Auction,4,,,,,,
487955,Alfa Romeo,Giulietta,2019,111623.0,European Specs,Automatic Transmission,Hatchback,,,Petrol,,Red,5.0,4.0,,,2024-07-17,100,22700,22600,22600.0,,Emirates Auction,5,,,,,,
486829,Hyundai,Sonata Hybrid,2019,567012.0,Korean Specs,Automatic Transmission,Saloon,,,,,,5.0,4.0,,,2024-07-17,500,11100,10600,2120.0,,Emirates Auction,5,,,,,,
487951,Great Wall,Pickup,2023,26865.0,Chinese Specs,Automatic Transmission,PICK-UP,,,Petrol,,White,5.0,4.0,,,2024-07-17,100,38100,38000,38000.0,,Emirates Auction,1,,,,,,
485836,Toyota,Land Cruiser Prado,2007,496982.0,Japanese Specs,Automatic Transmission,Station,,,,,White,7.0,4.0,,,2024-07-17,500,22600,22100,4420.0,,Emirates Auction,17,,,,,,
487950,Hino,300,2021,53307.0,Japanese Specs,Manual Transmission,PICK-UP,,,Diesel,,White,2.0,2.0,,,2024-07-17,100,57100,57000,57000.0,,Emirates Auction,3,100644.171875,102502.578125,101573.375,0.5570591593351691,0.5673453210079384,0.5621551907672655
487957,Jeep,Grand Cherokee,2015,105082.0,American Specs,Automatic Transmission,Station,,,,,Black,5.0,4.0,,,2024-07-17,100,38000,37900,37900.0,,Emirates Auction,9,35182.96484375,69563.671875,52373.318359375,0.5462621361949204,1.080068157097068,0.7255602889099325
486618,Nissan,Altima,2006,252822.0,Japanese Specs,Automatic Transmission,Saloon,,,Petrol,,Grey,5.0,4.0,,,2024-07-18,200,2200,2000,1000.0,,Emirates Auction,18,7412.62744140625,8945.1171875,8178.872314453125,0.2459442345902749,0.2967908501256928,0.26898573732619785
484105,Nissan,Pick up D/C,2012,150953.0,Other,Manual Transmission,PICK-UP,,,Petrol,,White,5.0,4.0,,,2024-07-18,100,21400,21300,21300.0,,Emirates Auction,12,,,,,,
484000,Toyota,Avalon,2013,61928.0,American Specs,Automatic Transmission,Saloon,,,,,White,5.0,4.0,,,2024-07-18,100,47900,47800,47800.0,,Emirates Auction,11,33437.4453125,41713.296875,37575.37109375,1.1483148920963826,1.4325257074018578,1.2747711760581206
484010,Toyota,Land Cruiser,2010,166188.0,Japanese Specs,Manual Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,41100,41000,41000.0,,Emirates Auction,14,68845.1015625,118975.578125,93910.33984375,0.3454490463313309,0.5969923649932882,0.43765148830664485
484066,Nissan,Patrol,2014,153809.0,Japanese Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,52000,51900,51900.0,,Emirates Auction,10,65634.6484375,89898.703125,77766.67578125,0.5784288114556714,0.7922644706403285,0.6686668740511794
483996,Nissan,Altima,2013,232261.0,American Specs,Automatic Transmission,Saloon,,,,,,5.0,4.0,,,2024-07-18,100,12300,12200,12200.0,,Emirates Auction,11,15148.48046875,17052.693359375,16100.5869140625,0.7212936831024332,0.8119626272333936,0.7639473061231694
486571,Hyundai,Sonata,2015,142764.0,Korean Specs,Automatic Transmission,Saloon,,,,,Silver,5.0,4.0,,,2024-07-18,300,10200,9900,3300.0,,Emirates Auction,9,23946.849609375,27602.353515625,25774.6015625,0.3695337064002907,0.42594329385218094,0.39573841617944505
484065,Toyota,Hilux,2014,172052.0,Other,,PICK-UP,,,,,White,5.0,4.0,,,2024-07-18,100,48300,48200,48200.0,,Emirates Auction,10,15435.92578125,88479.6796875,51957.802734375,0.5458880521560432,3.1290640214576535,0.9296005115328901
484041,Nissan,Patrol,2014,91019.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,41000,40900,40900.0,,Emirates Auction,10,66727.421875,106864.9921875,86796.20703125,0.383661657206351,0.6144400435072256,0.472370871981058
486567,Ia,Soul,2011,204670.0,Korean Specs,Automatic Transmission,,,,,,Black,5.0,4.0,,,2024-07-18,200,4800,4600,2300.0,,Emirates Auction,13,,,,,,
484060,Toyota,Land Cruiser,2010,244484.0,Japanese Specs,Manual Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,41600,41500,41500.0,,Emirates Auction,14,66920.5546875,116840.546875,91880.55078125,0.35604078475004997,0.621632623851673,0.45276176128984724
484027,Nissan,Altima,2015,262581.0,American Specs,Automatic Transmission,Saloon,,,,,White,5.0,4.0,,,2024-07-18,100,17600,17500,17500.0,,Emirates Auction,9,18865.669921875,20853.048828125,19859.359375,0.8440012846592707,0.9329114774552777,0.8862320111974911
484094,Nissan,Navara,2014,132912.0,Other,Manual Transmission,PICK-UP,,,,,White,5.0,4.0,,,2024-07-18,100,17900,17800,17800.0,,Emirates Auction,10,3775.85546875,21914.650390625,12845.2529296875,0.8168051819643698,4.740647556069144,1.3935109022750456
484134,Nissan,Pick up D/C,2008,155712.0,Japanese Specs,Manual Transmission,PICK-UP,,,,,White,5.0,4.0,,,2024-07-18,100,15300,15200,15200.0,,Emirates Auction,16,,,,,,
484049,Toyota,Land Cruiser,2013,286659.0,Japanese Specs,Automatic Transmission,Station,,,,,Silver,5.0,4.0,,,2024-07-18,100,56300,56200,56200.0,,Emirates Auction,11,82162.234375,130045.6953125,106103.96484375,0.43292474898696964,0.685229660905263,0.5306116513450564
486545,Chevrolet,Camaro,2019,79297.0,American Specs,,Coupe,,,,,Red,4.0,2.0,,,2024-07-18,10000,37000,27000,270.0,,Emirates Auction,5,54879.671875,103882.171875,79380.921875,0.35617276123685204,0.6742022817533473,0.46610695776830824
483987,Nissan,Pathfinder,2016,480683.0,American Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,11300,11200,11200.0,,Emirates Auction,8,24565.54296875,37884.546875,31225.044921875,0.29827465106773826,0.45999390342704044,0.3618889909773574
486677,Range Rover,Vogue,2018,81621.0,European Specs,Automatic Transmission,Station,,,,,,5.0,4.0,,,2024-07-18,100,162000,161900,161900.0,,Emirates Auction,6,,,,,,
484074,Nissan,Pickup,2013,195802.0,Other,,PICK-UP,,,,,White,5.0,4.0,,,2024-07-18,100,19100,19000,19000.0,,Emirates Auction,11,42326.33984375,43223.921875,42775.130859375,0.44188493712429927,0.4512556500398734,0.44652113544180694
486532,Nissan,Altima,2014,89586.0,Japanese Specs,Automatic Transmission,Saloon,,,Petrol,,Grey,5.0,4.0,,,2024-07-18,900,11500,10600,1177.78,,Emirates Auction,10,22222.94921875,25773.314453125,23998.1318359375,0.446197947140851,0.5174830706222013,0.47920396798464987
486540,Chevrolet,Cruze,2014,420022.0,Korean Specs,Automatic Transmission,Saloon,,,,,Red,5.0,4.0,,,2024-07-18,300,4600,4300,1433.33,,Emirates Auction,10,9543.271484375,14583.4541015625,12063.36279296875,0.3154259593073459,0.4820149995241657,0.3813198756387527
484033,GMC,Yukon,2015,126511.0,American Specs,Automatic Transmission,Station,,,,,Silver,5.0,4.0,,,2024-07-18,100,65800,65700,65700.0,,Emirates Auction,9,54862.47265625,62096.42578125,58479.44921875,1.0596423090726148,1.1993626392357652,1.1251815959118652
484023,Nissan,Patrol,2014,447901.0,Japanese Specs,Automatic Transmission,Station,,,,,,5.0,4.0,,,2024-07-18,100,35100,35000,35000.0,,Emirates Auction,10,56482.48828125,75049.671875,65766.080078125,0.4676902526430933,0.621431545742503,0.5337097780239285
484157,Toyota,Land Cruiser,2013,258585.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,50400,50300,50300.0,,Emirates Auction,11,82368.671875,132386.96875,107377.8203125,0.3807021225418004,0.6118831207632605,0.46937067499900503
484045,Nissan,Xterra,2012,166209.0,American Specs,Automatic Transmission,Station,,,,,Black,5.0,4.0,,,2024-07-18,100,20100,20000,20000.0,,Emirates Auction,12,25949.2734375,31821.861328125,28885.5673828125,0.6316412416213721,0.7745881613376097,0.6958492361815233
484075,Nissan,Xterra,2014,265068.0,American Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,15800,15700,15700.0,,Emirates Auction,10,28237.865234375,33956.36328125,31097.1142578125,0.465303067620449,0.5595323820996948,0.508085730045854
484030,Toyota,Land Cruiser,2013,268556.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,50700,50600,50600.0,,Emirates Auction,11,81445.953125,131464.21875,106455.0859375,0.3856562681623208,0.6224987007296442,0.4762571891564305
484147,Nissan,Altima,2013,329797.0,American Specs,Automatic Transmission,Saloon,,,,,White,5.0,4.0,,,2024-07-18,100,10900,10800,10800.0,,Emirates Auction,11,14185.0302734375,15881.966796875,15033.49853515625,0.6863129824792688,0.7684157023204273,0.7250474648006949
484056,Toyota,Land Cruiser,2013,193903.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,60900,60800,60800.0,,Emirates Auction,11,88840.4765625,138760.28125,113800.37890625,0.4388863978322327,0.685498348910323,0.5351476030687919
484024,Nissan,Patrol,2014,517782.0,Japanese Specs,Automatic Transmission,Station,,,,,Silver,5.0,4.0,,,2024-07-18,100,35900,35800,35800.0,,Emirates Auction,10,55815.4296875,74382.6328125,65099.03125,0.4826395442400502,0.6431913218441081,0.5514674997563808
486619,Hyundai,Elantra,2009,233770.0,Korean Specs,Automatic Transmission,Saloon,,,Petrol,,White,5.0,4.0,,,2024-07-18,400,5000,4600,1150.0,,Emirates Auction,15,7103.45947265625,11128.9326171875,9116.196044921875,0.4492793848242023,0.7038823856526224,0.5484743828853068
486553,Volkswagen,Passat,2011,182457.0,European Specs,Automatic Transmission,Saloon,,,,,Black,5.0,4.0,,,2024-07-18,200,3900,3700,1850.0,,Emirates Auction,13,11800.6416015625,18332.748046875,15066.69482421875,0.21273406420183655,0.33049050481150183,0.2588490737683887
484133,Toyota,Fortuner,2013,368433.0,Other,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-18,100,28100,28000,28000.0,,Emirates Auction,11,40675.640625,52028.0078125,46351.82421875,0.5400937145482789,0.6908311600808377,0.6062328823863881
483994,Toyota,Land Cruiser Prado,2014,285950.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,53000,52900,52900.0,,Emirates Auction,10,,,,,,
484051,Nissan,Patrol,2012,606096.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,26900,26800,26800.0,,Emirates Auction,12,43900.953125,60876.87109375,52388.912109375,0.4418755352681344,0.6127429608055919,0.5134674288299689
484077,Nissan,Xterra,2014,244562.0,American Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,19200,19100,19100.0,,Emirates Auction,10,28788.599609375,34507.0859375,31647.8427734375,0.5564074588846901,0.6669306691023458,0.6066764214373197
483992,Toyota,Land Cruiser Prado,2014,422368.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,51400,51300,51300.0,,Emirates Auction,10,,,,,,
484091,Volkswagen,Touareg,2013,212639.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-18,100,11500,11400,11400.0,,Emirates Auction,11,28577.60546875,43172.99609375,35875.30078125,0.26637020917028303,0.40241300176725464,0.32055480371081385
484048,Nissan,Xterra,2013,188682.0,American Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,19600,19500,19500.0,,Emirates Auction,11,26498.189453125,32718.41796875,29608.3037109375,0.5990509693567807,0.7396731778475726,0.6619764573935937
484005,Toyota,Land Cruiser,2013,400511.0,Japanese Specs,Automatic Transmission,Station,,,,,Silver,5.0,4.0,,,2024-07-18,100,45600,45500,45500.0,,Emirates Auction,11,78811.125,126606.390625,102708.7578125,0.36017139241465523,0.5785985163896594,0.44397382434753124
483988,Nissan,Xterra,2014,374788.0,American Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,17300,17200,17200.0,,Emirates Auction,10,26275.201171875,31913.27734375,29094.2392578125,0.542094120063419,0.6584155107637363,0.5946194312454668
484022,Nissan,Patrol,2014,469624.0,Japanese Specs,Automatic Transmission,Station,,,,,Silver,5.0,4.0,,,2024-07-18,100,37400,37300,37300.0,,Emirates Auction,10,58868.5703125,77435.7109375,68152.140625,0.4829812956735986,0.6353135433978525,0.5487721978652083
484071,Chevrolet,Tahoe,2014,150836.0,American Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,24200,24100,24100.0,,Emirates Auction,10,40164.79296875,46829.34765625,43497.0703125,0.5167699575411486,0.6025177328519701,0.5563593094003277
484138,Nissan,Navara,2014,223891.0,Other,Manual Transmission,PICK-UP,,,,,White,,,,,2024-07-18,100,18400,18300,18300.0,,Emirates Auction,10,6421.904296875,24560.72265625,15491.3134765625,0.7491636242762477,2.865193741512736,1.1877624210392606
483990,Toyota,Fortuner,2013,616558.0,Other,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,33200,33100,33100.0,,Emirates Auction,11,39932.40625,51290.97265625,45611.689453125,0.6472873934854978,0.8314049444490964,0.7278835841877671
484095,Nissan,Navara,2014,223919.0,Other,Manual Transmission,PICK-UP,,,,,White,6.0,4.0,,,2024-07-18,100,15900,15800,15800.0,,Emirates Auction,10,6421.904296875,24560.72265625,15491.3134765625,0.6473750883691488,2.4759011135898104,1.0263816573111002
484092,Volkswagen,Touareg,2013,366888.0,European Specs,Automatic Transmission,Station,,,Petrol,,White,5.0,4.0,,,2024-07-18,100,9500,9400,9400.0,,Emirates Auction,11,23144.119140625,38194.5703125,30669.3447265625,0.2487264530605524,0.4104714438375232,0.30975555834983715
484029,Nissan,Xterra,2012,146074.0,American Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,22800,22700,22700.0,,Emirates Auction,12,26580.490234375,32453.076171875,29516.783203125,0.7025528143849519,0.8577719898677447,0.7724418966354748
484083,Chevrolet,Tahoe,2014,128543.0,American Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,31200,31100,31100.0,,Emirates Auction,10,39979.94921875,45092.83984375,42536.39453125,0.6919058570742116,0.7803911863241604,0.7334895292331006
486560,Volkswagen,Jetta,2016,227967.0,Other,Automatic Transmission,Saloon,,,Petrol,,Silver,5.0,4.0,,,2024-07-18,8000,8500,500,6.25,,Emirates Auction,8,23818.12890625,27844.89453125,25831.51171875,0.3052624239772411,0.3568710217942248,0.32905546111845285
484082,Chevrolet,Tahoe,2014,178505.0,American Specs,,Station,,,,,White,5.0,4.0,,,2024-07-18,100,24000,23900,23900.0,,Emirates Auction,10,39292.6171875,45036.890625,42164.75390625,0.5328964692486472,0.6108017667918293,0.5691957802804234
486549,Honda,Accord,2005,285974.0,Japanese Specs,Automatic Transmission,Saloon,,,,,Black,5.0,4.0,,,2024-07-18,200,3700,3500,1750.0,,Emirates Auction,19,6590.279296875,13561.908203125,10076.09375,0.27282296448131305,0.561432958046934,0.3672057934157272
484135,Nissan,Patrol,2013,357861.0,Japanese Specs,Automatic Transmission,Station,,,,,White,5.0,4.0,,,2024-07-18,100,45400,45300,45300.0,,Emirates Auction,11,50330.08203125,67306.0078125,58818.044921875,0.6745311670612614,0.9020450229310394,0.7718719665079399
